@relation 'data_inbix-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute Tiny numeric
@attribute NonPolar numeric
@attribute Polar numeric
@attribute 'Bulky properties' numeric
@attribute 'Helix/bend preference' numeric
@attribute 'Double-bend preference' numeric
@attribute 'Flat extended preference' numeric
@attribute pK-C numeric
@attribute ProtFP1 numeric
@attribute ProtFP8 numeric
@attribute Z1 numeric
@attribute R numeric
@attribute I numeric
@attribute P numeric
@attribute VA numeric
@attribute GR numeric
@attribute TR numeric
@attribute RD numeric
@attribute FD numeric
@attribute WD numeric
@attribute DC numeric
@attribute GC numeric
@attribute YC numeric
@attribute GE numeric
@attribute NQ numeric
@attribute PG numeric
@attribute VG numeric
@attribute NH numeric
@attribute PH numeric
@attribute KI numeric
@attribute TI numeric
@attribute KL numeric
@attribute VL numeric
@attribute AK numeric
@attribute YK numeric
@attribute GF numeric
@attribute LF numeric
@attribute AP numeric
@attribute CP numeric
@attribute LP numeric
@attribute GS numeric
@attribute IS numeric
@attribute MS numeric
@attribute TT numeric
@attribute AW numeric
@attribute LW numeric
@attribute RY numeric
@attribute CY numeric
@attribute LY numeric
@attribute PY numeric
@attribute AV numeric
@attribute EV numeric
@attribute QV numeric
@attribute KAA numeric
@attribute FAA numeric
@attribute TNA numeric
@attribute GDA numeric
@attribute LEA numeric
@attribute VEA numeric
@attribute RGA numeric
@attribute GHA numeric
@attribute RIA numeric
@attribute ILA numeric
@attribute GKA numeric
@attribute MMA numeric
@attribute ESA numeric
@attribute LSA numeric
@attribute GYA numeric
@attribute EVA numeric
@attribute KVA numeric
@attribute PVA numeric
@attribute SVA numeric
@attribute ERR numeric
@attribute INR numeric
@attribute GER numeric
@attribute NGR numeric
@attribute EGR numeric
@attribute GGR numeric
@attribute IIR numeric
@attribute TKR numeric
@attribute APR numeric
@attribute ADN numeric
@attribute QEN numeric
@attribute YEN numeric
@attribute DQN numeric
@attribute FTN numeric
@attribute YTN numeric
@attribute AAD numeric
@attribute KLD numeric
@attribute FKD numeric
@attribute HPD numeric
@attribute ISD numeric
@attribute STC numeric
@attribute FAE numeric
@attribute TRE numeric
@attribute VRE numeric
@attribute LNE numeric
@attribute TGE numeric
@attribute AIE numeric
@attribute DLE numeric
@attribute EFE numeric
@attribute DPE numeric
@attribute VSE numeric
@attribute KNQ numeric
@attribute VQQ numeric
@attribute LIQ numeric
@attribute LKQ numeric
@attribute MKQ numeric
@attribute IVQ numeric
@attribute KAG numeric
@attribute ARG numeric
@attribute IRG numeric
@attribute EDG numeric
@attribute LEG numeric
@attribute LHG numeric
@attribute RIG numeric
@attribute LLG numeric
@attribute KLG numeric
@attribute PLG numeric
@attribute IKG numeric
@attribute TKG numeric
@attribute GTG numeric
@attribute HHH numeric
@attribute ALH numeric
@attribute IPH numeric
@attribute GYH numeric
@attribute QAI numeric
@attribute LAI numeric
@attribute SNI numeric
@attribute IDI numeric
@attribute GEI numeric
@attribute EKI numeric
@attribute LSI numeric
@attribute LYI numeric
@attribute KAL numeric
@attribute VAL numeric
@attribute NRL numeric
@attribute NNL numeric
@attribute NDL numeric
@attribute EEL numeric
@attribute EQL numeric
@attribute LGL numeric
@attribute ALL numeric
@attribute ELL numeric
@attribute NKL numeric
@attribute KKL numeric
@attribute TKL numeric
@attribute IPL numeric
@attribute YSL numeric
@attribute KYL numeric
@attribute PYL numeric
@attribute GVL numeric
@attribute GAK numeric
@attribute IRK numeric
@attribute QDK numeric
@attribute KDK numeric
@attribute DQK numeric
@attribute SQK numeric
@attribute YGK numeric
@attribute EIK numeric
@attribute PLK numeric
@attribute GMK numeric
@attribute GYK numeric
@attribute VYK numeric
@attribute ANM numeric
@attribute IDM numeric
@attribute DVM numeric
@attribute QAF numeric
@attribute VRF numeric
@attribute AIF numeric
@attribute IKF numeric
@attribute GSF numeric
@attribute LTF numeric
@attribute VVF numeric
@attribute IAP numeric
@attribute PEP numeric
@attribute LHP numeric
@attribute VLP numeric
@attribute PKP numeric
@attribute LPP numeric
@attribute GSP numeric
@attribute DNS numeric
@attribute LIS numeric
@attribute MKS numeric
@attribute LFS numeric
@attribute PFS numeric
@attribute SFS numeric
@attribute VPS numeric
@attribute STS numeric
@attribute RVS numeric
@attribute QAT numeric
@attribute KRT numeric
@attribute ENT numeric
@attribute GLT numeric
@attribute PLT numeric
@attribute LLW numeric
@attribute SAY numeric
@attribute SDY numeric
@attribute AAV numeric
@attribute IAV numeric
@attribute RNV numeric
@attribute YDV numeric
@attribute TGV numeric
@attribute RHV numeric
@attribute RKV numeric
@attribute SKV numeric
@attribute GFV numeric
@attribute NYV numeric
@attribute IVV numeric
@attribute VVV numeric
@attribute output {0,1}

@data
23.715,52.372,47.628,-0.098196,0.066581,-0.030731,-0.02502,0.10996,-0.900553,0.008241,0.26583,0.061265,0.035573,0.075099,0.00396,0.00198,0.00198,0.009901,0.005941,0.00396,0,0,0.00198,0.00396,0.00198,0.00198,0.007921,0,0.00198,0,0,0.005941,0.005941,0.00396,0.00198,0.00198,0.009901,0.00396,0.00198,0,0.005941,0,0,0.00198,0,0,0.00198,0,0.00198,0.00198,0.007921,0.00396,0.005941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001984,0,0,0,0,0,0,0,0,0,0,0,0.001984,0,0,0.001984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001984,0,0,0,0,0,0,0.001984,0,0.003968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001984,0,0,0,0,0,0,0,0,0,0,0.001984,0,0,0,0,0.001984,0,0,0,0,0,0,0,0,0,0,0.001984,0,0.001984,0,0,0,0,0.001984,0,0,0,0,0,0,0,0.001984,0,0,0,0,0,0,0,0,0,0,1
23.715,52.372,47.628,-0.098196,0.066581,-0.030731,-0.02502,0.10996,-0.900553,0.008241,0.26583,0.061265,0.035573,0.075099,0.00396,0.00198,0.00198,0.009901,0.005941,0.00396,0,0,0.00198,0.00396,0.00198,0.00198,0.007921,0,0.00198,0,0,0.005941,0.005941,0.00396,0.00198,0.00198,0.009901,0.00396,0.00198,0,0.005941,0,0,0.00198,0,0,0.00198,0,0.00198,0.00198,0.007921,0.00396,0.005941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001984,0,0,0,0,0,0,0,0,0,0,0,0.001984,0,0,0.001984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001984,0,0,0,0,0,0,0.001984,0,0.003968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001984,0,0,0,0,0,0,0,0,0,0,0.001984,0,0,0,0,0.001984,0,0,0,0,0,0,0,0,0,0,0.001984,0,0.001984,0,0,0,0,0.001984,0,0,0,0,0,0,0,0.001984,0,0,0,0,0,0,0,0,0,0,1
29.213,57.865,42.135,-0.083831,-0.103567,-0.31441,0.067051,0.104944,-0.273736,0.084101,-0.028933,0.101124,0.022472,0.070225,0.002817,0.002817,0.005634,0.008451,0.002817,0,0.002817,0,0,0.002817,0.002817,0.002817,0,0.002817,0,0,0.005634,0.002817,0.008451,0.002817,0,0.002817,0.016901,0.011268,0,0.014085,0.002817,0,0,0.005634,0,0.002817,0.005634,0,0.011268,0,0.002817,0,0,0,0,0.002825,0.002825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002825,0,0,0,0,0,0,0,0.002825,0,0,0,0,0,0.002825,0,0,0,0,0.002825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002825,0,0,0,0,0,0,0.002825,0,0,0,0,0.002825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002825,0,0,0,0,0,0,0,0,0,0.002825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.519,51.111,48.889,-0.026756,-0.139407,0.031556,-0.014296,0.015037,-0.765037,0.020148,0.045185,0.022222,0.088889,0.044444,0.007463,0,0,0,0.007463,0,0,0,0,0,0,0,0,0,0.007463,0,0,0.014925,0,0.014925,0,0,0,0,0,0,0.007463,0,0,0,0,0,0,0,0,0,0.007463,0.014925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007519,0,0,0,0.007519,0,0,0,0.007519,0,0,0,0,0,0,0,0.007519,0,0,0,0,0,0.007519,0,0,0,0,0,0.007519,0,0,0,0,0.007519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007519,0,0,0,0,0,0,0,0,0,0,0,0,0.007519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007519,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.586,54.483,45.517,-0.144138,-0.283931,-0.253862,0.066828,-0.024552,-0.6,-0.046552,0.202345,0.062069,0.062069,0.027586,0,0.013889,0,0,0,0,0,0,0,0.020833,0,0,0,0,0.006944,0,0,0.013889,0.013889,0.006944,0,0,0.006944,0,0,0,0,0,0,0.006944,0,0,0,0,0,0,0.006944,0.006944,0.006944,0.006993,0,0.006993,0,0,0.006993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006993,0,0,0.006993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006993,0,0,0,0,0.006993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006993,0,0,0.006993,0,0,0,0,0,0,0,0
20.488,53.659,46.341,0.069424,0.210829,-0.074585,-0.019951,0.09522,-0.55678,-0.041122,-0.001561,0.043902,0.073171,0.043902,0.004902,0,0,0.014706,0,0,0,0.004902,0,0,0,0.004902,0.014706,0.004902,0,0.004902,0,0.019608,0,0,0.004902,0,0,0.009804,0,0,0,0,0,0,0,0,0.009804,0,0.019608,0,0.004902,0,0,0,0,0.004926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004926,0,0,0,0.004926,0,0,0,0,0,0.004926,0,0,0,0,0,0,0,0.004926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.797,54.248,45.752,-0.082745,-0.244706,-0.369608,0.06183,0.05549,-0.63098,0.133072,0.285033,0.084967,0.045752,0.026144,0.006579,0,0,0.006579,0.006579,0,0,0,0,0,0,0,0.013158,0,0,0.006579,0,0.013158,0,0.006579,0.006579,0.013158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006623,0,0,0,0,0,0.006623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006623,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006623,0,0,0,0,0,0,0,0,0,0.006623,0,0,0,0,0,0,0,0,0,0,0,0,0.006623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.013,56.962,43.038,-0.132342,-0.164177,-0.146962,0.127152,-0.047785,-0.27538,0.058291,-0.07462,0.056962,0.056962,0.037975,0.006369,0,0.006369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012739,0.012739,0.006369,0,0.006369,0,0,0,0,0,0.006369,0.006369,0.006369,0,0,0,0,0.006369,0,0.012739,0.019108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00641,0,0,0,0,0,0,0,0,0,0,0,0.00641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00641,0,0,0,0,0,0,0,0.00641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00641,0,0,0,0,0,0,0.00641,0,0,0,0,0,0,0,0,0,0,0,0.00641,0,0,0,0
29.524,56.19,43.81,-0.163657,-0.451429,-0.270381,0.006952,0.071048,-0.28819,-0.002286,0.077905,0.047619,0.038095,0.028571,0.009615,0.009615,0,0,0.009615,0,0,0,0,0.009615,0,0,0,0,0,0,0,0,0.009615,0.009615,0,0,0,0.009615,0,0.009615,0,0,0,0,0,0,0,0,0,0.009615,0.028846,0.009615,0,0.009709,0.009709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009709,0,0,0.009709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009709,0,0,0,0,0,0,0,0,0,0,0
25.556,53.333,46.667,-0.035244,-0.299111,-0.001889,0.062333,0.022667,-0.199889,0.071111,-0.018111,0.033333,0.011111,0.033333,0,0.011236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011236,0,0,0.011236,0,0,0,0,0.011236,0,0,0,0,0.011236,0,0,0,0,0,0.011236,0.011236,0.011236,0,0,0,0,0,0.011364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011364,0,0,0.011364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011364,0,0,0,0,0,0,0,0,0,0,0,0
33.987,43.791,56.209,-0.257229,-0.401242,-0.095098,-0.032745,0.066797,-1.136928,-0.004444,0.49915,0.006536,0.039216,0.019608,0.006579,0,0,0,0,0,0,0,0,0,0,0,0.006579,0.006579,0,0.006579,0.006579,0,0,0,0,0,0,0.006579,0,0.006579,0.006579,0,0,0.006579,0.006579,0,0,0,0,0,0.013158,0.006579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006623,0,0.006623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006623,0.006623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.691,54.321,45.679,0.034852,-0.278148,-0.294691,0.085309,0.116049,0.21037,0.082469,-0.031358,0.123457,0.049383,0,0,0.0125,0,0.0125,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0.012658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012658,0,0,0,0,0.012658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.122,50.204,49.796,-0.02442,0.025755,-0.043306,-0.060367,-0.03849,-0.914898,0.102939,0.320367,0.032653,0.036735,0.028571,0.008197,0,0,0,0.004098,0,0,0,0,0.004098,0.004098,0,0,0,0,0,0.004098,0.004098,0,0.016393,0.008197,0.004098,0,0,0,0,0,0,0.004098,0.004098,0,0.008197,0,0,0,0.004098,0.008197,0.004098,0,0.004115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00823,0,0.004115,0,0.004115,0,0,0,0,0,0,0,0,0.004115,0,0,0,0,0,0,0,0,0,0,0.004115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004115,0,0,0,0,0,0,0,0,0,0,0,0.004115,0,0,0,0,0,0,0,0,0,0,0.004115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00823,0,0,0,0,0,0,0,0,0,0,0,0
19.355,48.387,51.613,0.057839,-0.465161,-0.465484,0.399677,0.101935,-0.699677,-0.003226,0.389355,0.129032,0.032258,0,0,0.033333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.286,47.143,52.857,-0.101386,-0.141857,-0.105143,0.016714,-0.023,-0.697857,0.092714,0.371571,0.085714,0.042857,0.014286,0,0.014493,0,0.014493,0,0,0.014493,0,0,0,0,0,0.014493,0,0,0.014493,0,0,0,0,0,0,0,0.014493,0,0,0.014493,0,0,0,0,0.014493,0,0,0,0,0,0,0.028986,0,0,0,0.014706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014706,0,0,0,0,0,0,0,0,0,0.014706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.281,55.263,44.737,-0.212807,0.300088,-0.139298,0.015614,-0.154167,-0.808026,0.096842,0.191228,0.052632,0.02193,0.087719,0,0.008811,0,0.008811,0,0.004405,0.004405,0.008811,0.004405,0,0,0.013216,0,0.004405,0.004405,0,0,0.004405,0.004405,0.004405,0,0.004405,0,0.004405,0.004405,0,0.013216,0.004405,0,0.013216,0.004405,0.004405,0.004405,0,0.004405,0.004405,0.004405,0.004405,0.017621,0,0,0.004425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004425,0,0,0.004425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004425,0,0,0,0,0,0,0,0,0.004425,0.004425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004425,0.004425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.904,49.746,50.254,-0.094213,-0.10132,-0.184721,0.084569,0.002893,-0.906802,-0.000508,0.341066,0.071066,0.045685,0.045685,0.015306,0.005102,0.005102,0.005102,0,0,0,0,0,0,0,0,0.015306,0,0,0.005102,0,0.005102,0.005102,0.010204,0,0.005102,0,0,0,0.015306,0,0.005102,0,0.015306,0,0,0,0,0,0.010204,0.010204,0.005102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005128,0,0,0.005128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005128,0,0,0,0,0,0,0,0,0,0
14.545,45.455,54.545,0.023182,-0.136727,0.069273,-0.000909,0.164727,-0.965636,-0.051455,0.335818,0.036364,0.145455,0.036364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018519,0,0.055556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018868,0,0
24.719,51.685,48.315,-0.035764,-0.262584,-0.244607,0.085955,-0.064157,-0.434157,-0.044382,0.053483,0.033708,0.067416,0.022472,0,0,0,0,0,0.011364,0.011364,0.011364,0,0.022727,0,0,0,0,0,0,0.011364,0,0.022727,0.011364,0,0,0,0,0,0.011364,0,0.011364,0,0,0,0.011364,0,0,0,0,0.011364,0,0.011364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.381,62.857,37.143,-0.194214,-0.059571,-0.101476,0.146619,-0.249143,-0.711714,-0.013286,0.02119,0.047619,0.057143,0.052381,0.014354,0.019139,0,0,0,0,0,0,0,0.009569,0,0.004785,0.004785,0,0,0,0.004785,0.014354,0.004785,0.014354,0,0,0,0,0,0.004785,0.004785,0.004785,0,0.009569,0.004785,0.009569,0,0,0,0,0.014354,0.009569,0,0,0.004808,0,0,0,0,0,0,0,0,0.004808,0,0,0.004808,0,0.004808,0,0.004808,0,0,0,0,0,0.004808,0.004808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004808,0,0,0,0,0,0,0,0,0,0,0,0,0.004808,0.004808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004808,0.004808,0,0,0,0,0,0.004808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.21,57.143,42.857,-0.108218,0.042017,-0.044202,-0.057143,0.063613,-0.160756,-0.131261,-0.108067,0.033613,0.067227,0.05042,0.008475,0,0,0,0,0,0.008475,0.008475,0,0,0,0,0,0.008475,0,0,0,0,0.042373,0,0,0,0.008475,0,0,0,0,0,0,0,0,0.008475,0,0,0.008475,0,0.008475,0,0,0,0,0,0.008547,0,0,0,0,0,0,0.008547,0,0,0,0,0,0,0.008547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008547,0,0,0,0,0,0,0,0,0,0
